Counter,mX[GeV],mA[GeV],Epsilon,Capture[s-1],Annihilation[s-1],GammaAnn[s-1],IceCubeSignal,SommerfeldFile,BranchingRatioFile,Resolution,Kappa0[GeV5]
92, ,0.01,5.941133984965041e-09,3.83392848908e+14,6.19540694528e-41,1.91696424454e+14,856583.275648, , , , 
93, ,0.01,6.3682499447185856e-09,4.40499597217e+14,6.19540694528e-41,2.20249798609e+14,1130761.05801, , , , 
94, ,0.01,6.826071834272379e-09,5.06112452805e+14,6.19540694528e-41,2.53056226402e+14,1492697.60586, , , , 
95, ,0.01,7.316807143427175e-09,5.81498408857e+14,6.19540694528e-41,2.90749204429e+14,1970482.24772, , , , 
96, ,0.01,7.842822061337681e-09,6.68113178464e+14,6.19540694528e-41,3.34056589232e+14,2601194.75464, , , , 
97, ,0.01,8.406652885618316e-09,7.67629304634e+14,6.19540694528e-41,3.83814652317e+14,3433782.75142, , , , 
98, ,0.01,9.011018251665036e-09,8.81968457333e+14,6.19540694528e-41,4.40984228666e+14,4532859.95545, , , , 
99, ,0.01,9.658832241158707e-09,1.01333854119e+15,6.19540694528e-41,5.06669270593e+14,5983720.01238, , , , 
100, ,0.01,1.0353218432956616e-08,1.16427633042e+15,6.19540694528e-41,5.82138165212e+14,7898954.6318, , , , 
101, ,0.01,1.1097524964120722e-08,1.33769645433e+15,6.19540694528e-41,6.68848227167e+14,10427189.9677, , , , 
102, ,0.01,1.1895340673703208e-08,1.53694767916e+15,6.19540694528e-41,7.68473839578e+14,13764617.7114, , , , 
103, ,0.01,1.2750512407130128e-08,1.7658775732e+15,6.19540694528e-41,8.829387866e+14,18170216.6944, , , , 
104, ,0.01,1.3667163564620044e-08,2.02890680394e+15,6.19540694528e-41,1.01445340197e+15,23985843.9692, , , , 
105, ,0.01,1.4649713983072853e-08,2.33111450167e+15,6.19540694528e-41,1.16555725084e+15,31662754.7108, , , , 
106, ,0.01,1.5702901247293774e-08,2.67833633825e+15,6.19540694528e-41,1.33916816912e+15,41796604.1271, , , , 
107, ,0.01,1.683180353330955e-08,3.07727721467e+15,6.19540694528e-41,1.53863860733e+15,55173648.4306, , , , 
108, ,0.01,1.8041864093920717e-08,3.53564073364e+15,6.19540694528e-41,1.76782036682e+15,72831721.6043, , , , 
109, ,0.01,1.933891750455232e-08,4.06227795722e+15,6.19540694528e-41,2.03113897861e+15,96140714.0857, , , , 
110, ,0.01,2.0729217795953697e-08,4.66735832199e+15,6.19540694528e-41,2.333679161e+15,126908786.062, , , , 
111, ,0.01,2.221946860939524e-08,5.36256601228e+15,6.19540694528e-41,2.68128300614e+15,167522542.33, , , , 
112, ,0.01,2.3816855519761606e-08,6.16132558338e+15,6.19540694528e-41,3.08066279169e+15,221132015.852, , , , 
113, ,0.01,2.552908068239516e-08,7.07906119151e+15,6.19540694528e-41,3.53953059575e+15,291894777.658, , , , 
114, ,0.01,2.7364399970746666e-08,8.13349443637e+15,6.19540694528e-41,4.06674721819e+15,385298046.069, , , , 
115, ,0.01,2.933166278390042e-08,9.34498656769e+15,6.19540694528e-41,4.67249328384e+15,508583707.136, , , , 
116, ,0.01,3.1440354715915e-08,1.07369316637e+16,6.19540694528e-41,5.36846583184e+15,671309064.464, , , , 
117, ,0.01,3.370064329271925e-08,1.23362083739e+16,6.19540694528e-41,6.16810418696e+15,886086629.22, , , , 
118, ,0.01,3.612342699709431e-08,1.41736989497e+16,6.19540694528e-41,7.08684947487e+15,1169559995.41, , , , 
119, ,0.01,3.872038781812557e-08,1.62848855847e+16,6.19540694528e-41,8.14244279233e+15,1543691036.05, , , , 
120, ,0.01,4.1504047578504727e-08,1.87105355804e+16,6.19540694528e-41,9.35526779022e+15,2037457494.59, , , , 
121, ,0.01,4.448782831127585e-08,2.14974885692e+16,6.19540694528e-41,1.07487442846e+16,2689091530.1, , , , 
122, ,0.01,4.768611697714474e-08,2.46995609931e+16,6.19540694528e-41,1.23497804965e+16,3549031092.57, , , , 
123, ,0.01,5.111433483440165e-08,2.83785853072e+16,6.19540694528e-41,1.41892926536e+16,4683810416.54, , , , 
