Counter,mX[GeV],mA[GeV],Epsilon,Capture,Annihilation,GammaAnn,IceCubeSignal,BranchingRatioFile,Resolution,Kappa0
30, ,0.01,1.0642092440647247e-08,1.6556019904e+16,6.60472504024e-45,8.278009952e+15,1580670649.55, , , 
31, ,0.01,1.2433534237775991e-08,2.25990964143e+16,6.60472504024e-45,1.12995482072e+16,2943926363.03, , , 
32, ,0.01,1.4526539259467813e-08,3.08479430264e+16,6.60472504024e-45,1.54239715132e+16,5482076264.3, , , 
33, ,0.01,1.697187129752137e-08,4.21076830469e+16,6.60472504024e-45,2.10538415235e+16,10206366757.3, , , 
34, ,0.01,1.9828839491270715e-08,5.74773160746e+16,6.60472504024e-45,2.87386580373e+16,18996414700.0, , , 
35, ,0.01,2.3166736812810894e-08,7.84569851412e+16,6.60472504024e-45,3.92284925706e+16,35342773960.0, , , 
36, ,0.01,2.706652070033241e-08,1.07094397196e+17,6.60472504024e-45,5.35471985979e+16,65719697008.7, , , 
37, ,0.01,3.162277660168379e-08,1.4618468821e+17,6.60472504024e-45,7.30923441048e+16,122115547814.0, , , 
38, ,0.01,3.6946012051993016e-08,1.99543240604e+17,6.60472504024e-45,9.97716203018e+16,226678451975.0, , , 
39, ,0.01,4.316533692595901e-08,2.72378081167e+17,6.60472504024e-45,1.36189040584e+17,420198200802.0, , , 
40, ,0.01,5.043159487171358e-08,3.71798207125e+17,6.60472504024e-45,1.85899103563e+17,777473356185.0, , , 
41, ,0.01,5.892102187612295e-08,5.07507455186e+17,6.60472504024e-45,2.53753727593e+17,1.43485363667e+12, , , 
42, ,0.01,6.88395206964551e-08,6.92751638209e+17,6.60472504024e-45,3.46375819105e+17,2.63885527135e+12, , , 
43, ,0.01,8.042765483057629e-08,9.45611394153e+17,6.60472504024e-45,4.72805697077e+17,4.8301070576e+12, , , 
44, ,0.01,9.396648314954711e-08,1.29076693498e+18,6.60472504024e-45,6.45383467489e+17,8.7836852544e+12, , , 
45, ,0.01,1.0978437670592484e-07,1.76190694268e+18,6.60472504024e-45,8.80953471338e+17,1.58323669078e+13, , , 
46, ,0.01,1.2826498305280627e-07,2.40501673116e+18,6.60472504024e-45,1.20250836558e+18,2.81941093491e+13, , , 
47, ,0.01,1.4985653124037573e-07,3.28286661291e+18,6.60472504024e-45,1.64143330645e+18,4.93850714533e+13, , , 
48, ,0.01,1.7508270317357268e-07,4.48113855447e+18,6.60472504024e-45,2.24056927723e+18,8.45743662178e+13, , , 
49, ,0.01,2.045553350050195e-07,6.11678910906e+18,6.60472504024e-45,3.05839455453e+18,1.40447043608e+14, , , 
50, ,0.01,2.3898925662310533e-07,8.34946488487e+18,6.60472504024e-45,4.17473244243e+18,2.236337611e+14, , , 
51, ,0.01,2.792196291524867e-07,1.13970847483e+19,6.60472504024e-45,5.69854237416e+18,3.36242024753e+14, , , 
52, ,0.01,3.262222009711673e-07,1.55571096533e+19,6.60472504024e-45,7.77855482667e+18,4.67481122942e+14, , , 
53, ,0.01,3.8113697353402724e-07,2.12355761241e+19,6.60472504024e-45,1.0617788062e+19,5.84066685541e+14, , , 
54, ,0.01,4.4529585099426604e-07,2.89867271859e+19,6.60472504024e-45,1.44933635929e+19,6.30675105899e+14, , , 
55, ,0.01,5.202549442372686e-07,3.9567108895e+19,6.60472504024e-45,1.97835544475e+19,5.58044371248e+14, , , 
56, ,0.01,6.078323128297237e-07,5.40094125241e+19,6.60472504024e-45,2.7004706262e+19,3.76257887857e+14, , , 
57, ,0.01,7.101520602780344e-07,7.37232697223e+19,6.60472504024e-45,3.68616348612e+19,1.7505259881e+14, , , 
58, ,0.01,8.296958520834915e-07,1.00632838695e+20,6.60472504024e-45,5.03164193475e+19,4.90797608937e+13, , , 
59, ,0.01,9.693631061142522e-07,1.37364610414e+20,6.60472504024e-45,6.86823052068e+19,6.89293389168e+12, , , 
60, ,0.01,1.1325413151528126e-06,1.87503765558e+20,6.60472504024e-45,9.37518827789e+19,376778831352.0, , , 
61, ,0.01,1.323188207223646e-06,2.55944103743e+20,6.60472504024e-45,1.27972051872e+20,5680183272.54, , , 
62, ,0.01,1.5459277364194788e-06,3.49365699649e+20,6.60472504024e-45,1.74682849824e+20,14758558.4279, , , 
63, ,0.01,1.8061622323899017e-06,4.7688690736e+20,6.60472504024e-45,2.3844345368e+20,3478.67154353, , , 
64, ,0.01,2.110203428568597e-06,6.50954351386e+20,6.60472504024e-45,3.25477175693e+20,0.0309755337253, , , 
65, ,0.01,2.4654255471007907e-06,8.88557771347e+20,6.60472504024e-45,4.44278885674e+20,3.15166567456e-09, , , 
66, ,0.01,2.8804441533962983e-06,1.21288829446e+21,6.60472504024e-45,6.06444147228e+20,7.16311279337e-19, , , 
67, ,0.01,3.365325118250557e-06,1.6556019904e+21,6.60472504024e-45,8.278009952e+20,3.91816814338e-32, , , 
68, ,0.01,3.93182875570577e-06,2.25990964143e+21,6.60472504024e-45,1.12995482072e+21,2.4641916166e-50, , , 
69, ,0.01,4.593695057977397e-06,3.08479430264e+21,6.60472504024e-45,1.54239715132e+21,2.80518316684e-75, , , 
70, ,0.01,5.366976945540477e-06,4.21076830469e+21,6.60472504024e-45,2.10538415235e+21,1.99963849668e-109, , , 
71, ,0.01,6.270429615030992e-06,5.74773160746e+21,6.60472504024e-45,2.87386580373e+21,3.90277892385e-156, , , 
72, ,0.01,7.3259654282152296e-06,7.84569851412e+21,6.60472504024e-45,3.92284925706e+21,5.4175167675e-220, , , 
73, ,0.01,8.55918537491462e-06,1.07094397196e+22,6.60472504024e-45,5.35471985979e+21,0.0, , , 
74, ,0.01,1e-05,1.4618468821e+22,6.60472504024e-45,7.30923441048e+21,0.0, , , 
75, ,0.01097843767059249,1e-10,1.00632838696e+12,1.54857128035e-44,503164193480.0,10.236681265, , , 
76, ,0.01097843767059249,1.168335485443295e-10,1.37364610415e+12,1.54857128035e-44,686823052075.0,19.0733773498, , , 
77, ,0.01097843767059249,1.3650078065460138e-10,1.8750376556e+12,1.54857128035e-44,937518827798.0,35.5385534684, , , 
78, ,0.01097843767059249,1.5947870582948242e-10,2.55944103746e+12,1.54857128035e-44,1.27972051873e+12,66.2169324446, , , 
79, ,0.01097843767059249,1.86324631193156e-10,3.49365699652e+12,1.54857128035e-44,1.74682849826e+12,123.378320934, , , 
80, ,0.01097843767059249,2.176896784350988e-10,4.76886907364e+12,1.54857128035e-44,2.38443453682e+12,229.884300272, , , 
81, ,0.01097843767059249,2.543345761304649e-10,6.50954351392e+12,1.54857128035e-44,3.25477175696e+12,428.330892057, , , 
82, ,0.01097843767059249,2.9714811046840127e-10,8.88557771355e+12,1.54857128035e-44,4.44278885678e+12,798.085589383, , , 
83, ,0.01097843767059249,3.4716868189265595e-10,1.21288829447e+13,1.54857128035e-44,6.06444147234e+12,1487.02999711, , , 
84, ,0.01097843767059249,4.056094904897649e-10,1.65560199042e+13,1.54857128035e-44,8.27800995208e+12,2770.70124672, , , 
85, ,0.01097843767059249,4.738879609717651e-10,2.25990964145e+13,1.54857128035e-44,1.12995482073e+13,5162.49654445, , , 
86, ,0.01097843767059249,5.536601209276803e-10,3.08479430267e+13,1.54857128035e-44,1.54239715133e+13,9618.99270972, , , 
87, ,0.01097843767059249,6.468607661546321e-10,4.21076830473e+13,1.54857128035e-44,2.10538415237e+13,17922.5266281, , , 
88, ,0.01097843767059249,7.557503872394938e-10,5.74773160751e+13,1.54857128035e-44,2.87386580376e+13,33394.01824, , , 
89, ,0.01097843767059249,8.829699955494082e-10,7.84569851419e+13,1.54857128035e-44,3.92284925709e+13,62221.121634, , , 
90, ,0.01097843767059249,1.0316051783820818e-09,1.07094397197e+14,1.54857128035e-44,5.35471985984e+13,115932.866265, , , 
91, ,0.01097843767059249,1.2052609368708416e-09,1.46184688211e+14,1.54857128035e-44,7.30923441054e+13,216010.448517, , , 
92, ,0.01097843767059249,1.4081491217648349e-09,1.99543240605e+14,1.54857128035e-44,9.97716203027e+13,402478.041058, , , 
93, ,0.01097843767059249,1.6451905877536607e-09,2.7237808117e+14,1.54857128035e-44,1.36189040585e+14,749908.962698, , , 
94, ,0.01097843767059249,1.9221345439899134e-09,3.71798207129e+14,1.54857128035e-44,1.85899103564e+14,1397248.00206, , , 
95, ,0.01097843767059249,2.2456979955397722e-09,5.07507455191e+14,1.54857128035e-44,2.53753727595e+14,2603373.68244, , , 
96, ,0.01097843767059249,2.623728657777993e-09,6.92751638216e+14,1.54857128035e-44,3.46375819108e+14,4850615.65832, , , 
97, ,0.01097843767059249,3.065395295056524e-09,9.45611394162e+14,1.54857128035e-44,4.72805697081e+14,9037610.112, , , 
98, ,0.01097843767059249,3.581410100125456e-09,1.29076693499e+15,1.54857128035e-44,6.45383467495e+14,16838577.5666, , , 
99, ,0.01097843767059249,4.184288507901576e-09,1.76190694269e+15,1.54857128035e-44,8.80953471346e+14,31372596.0643, , , 
100, ,0.01097843767059249,4.8886527451139865e-09,2.40501673118e+15,1.54857128035e-44,1.20250836559e+15,58450241.516, , , 
101, ,0.01097843767059249,5.711586478126423e-09,3.28286661294e+15,1.54857128035e-44,1.64143330647e+15,108895416.595, , , 
102, ,0.01097843767059249,6.6730491605731925e-09,4.48113855451e+15,1.54857128035e-44,2.24056927725e+15,202869025.571, , , 
103, ,0.01097843767059249,7.79636013040522e-09,6.11678910912e+15,1.54857128035e-44,3.05839455456e+15,377918783.693, , , 
104, ,0.01097843767059249,9.108764197647733e-09,8.34946488495e+15,1.54857128035e-44,4.17473244247e+15,703962074.157, , , 
105, ,0.01097843767059249,1.0642092440647247e-08,1.13970847484e+16,1.54857128035e-44,5.69854237422e+15,1311162238.82, , , 
106, ,0.01097843767059249,1.2433534237775991e-08,1.55571096535e+16,1.54857128035e-44,7.77855482674e+15,2441766165.11, , , 
107, ,0.01097843767059249,1.4526539259467813e-08,2.12355761243e+16,1.54857128035e-44,1.06177880621e+16,4546429357.46, , , 
108, ,0.01097843767059249,1.697187129752137e-08,2.89867271862e+16,1.54857128035e-44,1.44933635931e+16,8463030371.33, , , 
109, ,0.01097843767059249,1.9828839491270715e-08,3.95671088953e+16,1.54857128035e-44,1.97835544477e+16,15748164390.8, , , 
110, ,0.01097843767059249,2.3166736812810894e-08,5.40094125246e+16,1.54857128035e-44,2.70047062623e+16,29290534803.5, , , 
111, ,0.01097843767059249,2.706652070033241e-08,7.3723269723e+16,1.54857128035e-44,3.68616348615e+16,54443062318.2, , , 
112, ,0.01097843767059249,3.162277660168379e-08,1.00632838696e+17,1.54857128035e-44,5.0316419348e+16,101105014718.0, , , 
113, ,0.01097843767059249,3.6946012051993016e-08,1.37364610415e+17,1.54857128035e-44,6.86823052075e+16,187532780733.0, , , 
114, ,0.01097843767059249,4.316533692595901e-08,1.8750376556e+17,1.54857128035e-44,9.37518827798e+16,347267521386.0, , , 
115, ,0.01097843767059249,5.043159487171358e-08,2.55944103746e+17,1.54857128035e-44,1.27972051873e+17,641610875984.0, , , 
116, ,0.01097843767059249,5.892102187612295e-08,3.49365699652e+17,1.54857128035e-44,1.74682849826e+17,1.18179553634e+12, , , 
117, ,0.01097843767059249,6.88395206964551e-08,4.76886907364e+17,1.54857128035e-44,2.38443453682e+17,2.167644535e+12, , , 
118, ,0.01097843767059249,8.042765483057629e-08,6.50954351392e+17,1.54857128035e-44,3.25477175696e+17,3.95314524044e+12, , , 
119, ,0.01097843767059249,9.396648314954711e-08,8.88557771355e+17,1.54857128035e-44,4.44278885678e+17,7.15314819617e+12, , , 
120, ,0.01097843767059249,1.0978437670592484e-07,1.21288829447e+18,1.54857128035e-44,6.06444147234e+17,1.28059057625e+13, , , 
121, ,0.01097843767059249,1.2826498305280627e-07,1.65560199042e+18,1.54857128035e-44,8.27800995208e+17,2.25937266471e+13, , , 
122, ,0.01097843767059249,1.4985653124037573e-07,2.25990964145e+18,1.54857128035e-44,1.12995482073e+18,3.90766583213e+13, , , 
123, ,0.01097843767059249,1.7508270317357268e-07,3.08479430267e+18,1.54857128035e-44,1.54239715133e+18,6.57721969596e+13, , , 
124, ,0.01097843767059249,2.045553350050195e-07,4.21076830473e+18,1.54857128035e-44,2.10538415237e+18,1.06672847054e+14, , , 
125, ,0.01097843767059249,2.3898925662310533e-07,5.74773160751e+18,1.54857128035e-44,2.87386580376e+18,1.64463874138e+14, , , 
126, ,0.01097843767059249,2.792196291524867e-07,7.84569851419e+18,1.54857128035e-44,3.92284925709e+18,2.36626797235e+14, , , 
127, ,0.01097843767059249,3.262222009711673e-07,1.07094397197e+19,1.54857128035e-44,5.35471985984e+18,3.09795713294e+14, , , 
128, ,0.01097843767059249,3.8113697353402724e-07,1.46184688211e+19,1.54857128035e-44,7.30923441054e+18,3.56571170996e+14, , , 
129, ,0.01097843767059249,4.4529585099426604e-07,1.99543240605e+19,1.54857128035e-44,9.97716203027e+18,3.44237056488e+14, , , 
130, ,0.01097843767059249,5.202549442372686e-07,2.7237808117e+19,1.54857128035e-44,1.36189040585e+19,2.6141938739e+14, , , 
131, ,0.01097843767059249,6.078323128297237e-07,3.71798207129e+19,1.54857128035e-44,1.85899103564e+19,1.43067681212e+14, , , 
132, ,0.01097843767059249,7.101520602780344e-07,5.07507455191e+19,1.54857128035e-44,2.53753727595e+19,5.00653032338e+13, , , 
133, ,0.01097843767059249,8.296958520834915e-07,6.92751638216e+19,1.54857128035e-44,3.46375819108e+19,9.51559912884e+12, , , 
134, ,0.01097843767059249,9.693631061142522e-07,9.45611394162e+19,1.54857128035e-44,4.72805697081e+19,786099071749.0, , , 
135, ,0.01097843767059249,1.1325413151528126e-06,1.29076693499e+20,1.54857128035e-44,6.45383467495e+19,20824723651.5, , , 
136, ,0.01097843767059249,1.323188207223646e-06,1.76190694269e+20,1.54857128035e-44,8.80953471346e+19,116802027.557, , , 
137, ,0.01097843767059249,1.5459277364194788e-06,2.40501673118e+20,1.54857128035e-44,1.20250836559e+20,78702.9827654, , , 
138, ,0.01097843767059249,1.8061622323899017e-06,3.28286661294e+20,1.54857128035e-44,1.64143330647e+20,2.93950336825, , , 
139, ,0.01097843767059249,2.110203428568597e-06,4.48113855451e+20,1.54857128035e-44,2.24056927725e+20,2.11716531421e-06, , , 
140, ,0.01097843767059249,2.4654255471007907e-06,6.11678910912e+20,1.54857128035e-44,3.05839455456e+20,6.9585322357e-15, , , 
141, ,0.01097843767059249,2.8804441533962983e-06,8.34946488495e+20,1.54857128035e-44,4.17473244247e+20,1.45942743045e-26, , , 
142, ,0.01097843767059249,3.365325118250557e-06,1.13970847484e+21,1.54857128035e-44,5.69854237422e+20,1.33203025151e-42, , , 
143, ,0.01097843767059249,3.93182875570577e-06,1.55571096535e+21,1.54857128035e-44,7.77855482674e+20,1.35391855768e-64, , , 
144, ,0.01097843767059249,4.593695057977397e-06,2.12355761243e+21,1.54857128035e-44,1.06177880621e+21,1.02904783324e-94, , , 
145, ,0.01097843767059249,5.366976945540477e-06,2.89867271862e+21,1.54857128035e-44,1.44933635931e+21,6.32276005072e-136, , , 
146, ,0.01097843767059249,6.270429615030992e-06,3.95671088953e+21,1.54857128035e-44,1.97835544477e+21,2.80678444595e-192, , , 
147, ,0.01097843767059249,7.3259654282152296e-06,5.40094125246e+21,1.54857128035e-44,2.70047062623e+21,2.67736738021e-269, , , 
148, ,0.01097843767059249,8.55918537491462e-06,7.3723269723e+21,1.54857128035e-44,3.68616348615e+21,0.0, , , 
149, ,0.01097843767059249,1e-05,1.00632838696e+22,1.54857128035e-44,5.0316419348e+21,0.0, , , 
150, ,0.012052609368708424,1e-10,692751638223.0,6.88214910557e-45,346375814841.0,8.49334708379, , , 
151, ,0.012052609368708424,1.168335485443295e-10,945611394172.0,6.88214910557e-45,472805696871.0,15.8251403902, , , 
152, ,0.012052609368708424,1.3650078065460138e-10,1.290766935e+12,6.88214910557e-45,645383467496.0,29.4860771416, , , 
153, ,0.012052609368708424,1.5947870582948242e-10,1.76190694271e+12,6.88214910557e-45,880953471356.0,54.9398384452, , , 
154, ,0.012052609368708424,1.86324631193156e-10,2.40501673121e+12,6.88214910557e-45,1.2025083656e+12,102.366621594, , , 
155, ,0.012052609368708424,2.176896784350988e-10,3.28286661297e+12,6.88214910557e-45,1.64143330649e+12,190.734152697, , , 
156, ,0.012052609368708424,2.543345761304649e-10,4.48113855456e+12,6.88214910557e-45,2.24056927728e+12,355.384671987, , , 
157, ,0.012052609368708424,2.9714811046840127e-10,6.11678910919e+12,6.88214910557e-45,3.05839455459e+12,662.168511809, , , 
158, ,0.012052609368708424,3.4716868189265595e-10,8.34946488504e+12,6.88214910557e-45,4.17473244252e+12,1233.78203281, , , 
159, ,0.012052609368708424,4.056094904897649e-10,1.13970847486e+13,6.88214910557e-45,5.69854237428e+12,2298.83912487, , , 
160, ,0.012052609368708424,4.738879609717651e-10,1.55571096536e+13,6.88214910557e-45,7.77855482682e+12,4283.29954155, , , 
161, ,0.012052609368708424,5.536601209276803e-10,2.12355761245e+13,6.88214910557e-45,1.06177880623e+13,7980.83185168, , , 
162, ,0.012052609368708424,6.468607661546321e-10,2.89867271865e+13,6.88214910557e-45,1.44933635932e+13,14870.2301689, , , 
163, ,0.012052609368708424,7.557503872394938e-10,3.95671088958e+13,6.88214910557e-45,1.97835544479e+13,27706.83764, , , 
164, ,0.012052609368708424,8.829699955494082e-10,5.40094125252e+13,6.88214910557e-45,2.70047062626e+13,51624.5059016, , , 
165, ,0.012052609368708424,1.0316051783820818e-09,7.37232697238e+13,6.88214910557e-45,3.68616348619e+13,96188.7606852, , , 
166, ,0.012052609368708424,1.2052609368708416e-09,1.00632838697e+14,6.88214910557e-45,5.03164193485e+13,179222.310947, , , 
167, ,0.012052609368708424,1.4081491217648349e-09,1.37364610416e+14,6.88214910557e-45,6.86823052082e+13,333932.662862, , , 
168, ,0.012052609368708424,1.6451905877536607e-09,1.87503765562e+14,6.88214910557e-45,9.37518827808e+13,622192.069455, , , 
169, ,0.012052609368708424,1.9221345439899134e-09,2.55944103748e+14,6.88214910557e-45,1.27972051874e+14,1159279.96422, , , 
170, ,0.012052609368708424,2.2456979955397722e-09,3.49365699656e+14,6.88214910557e-45,1.74682849828e+14,2159980.61853, , , 
171, ,0.012052609368708424,2.623728657777993e-09,4.7688690737e+14,6.88214910557e-45,2.38443453685e+14,4024465.17654, , , 
172, ,0.012052609368708424,3.065395295056524e-09,6.50954351399e+14,6.88214910557e-45,3.254771757e+14,7498288.28249, , , 
173, ,0.012052609368708424,3.581410100125456e-09,8.88557771365e+14,6.88214910557e-45,4.44278885682e+14,13970441.816, , , 
174, ,0.012052609368708424,4.184288507901576e-09,1.21288829448e+15,6.88214910557e-45,6.0644414724e+14,26028552.7939, , , 
175, ,0.012052609368708424,4.8886527451139865e-09,1.65560199043e+15,6.88214910557e-45,8.27800995217e+14,48492972.9934, , , 
176, ,0.012052609368708424,5.711586478126423e-09,2.25990964148e+15,6.88214910557e-45,1.12995482074e+15,90342573.5138, , , 
177, ,0.012052609368708424,6.6730491605731925e-09,3.0847943027e+15,6.88214910557e-45,1.54239715135e+15,168300511.913, , , 
178, ,0.012052609368708424,7.79636013040522e-09,4.21076830478e+15,6.88214910557e-45,2.10538415239e+15,313509138.272, , , 
179, ,0.012052609368708424,9.108764197647733e-09,5.74773160758e+15,6.88214910557e-45,2.87386580379e+15,583951075.8, , , 
180, ,0.012052609368708424,1.0642092440647247e-08,7.84569851428e+15,6.88214910557e-45,3.92284925714e+15,1087552311.64, , , 
181, ,0.012052609368708424,1.2433534237775991e-08,1.07094397198e+16,6.88214910557e-45,5.3547198599e+15,2025126218.93, , , 
182, ,0.012052609368708424,1.4526539259467813e-08,1.46184688213e+16,6.88214910557e-45,7.30923441063e+15,3770127994.8, , , 
183, ,0.012052609368708424,1.697187129752137e-08,1.99543240608e+16,6.88214910557e-45,9.97716203038e+15,7016594856.62, , , 
184, ,0.012052609368708424,1.9828839491270715e-08,2.72378081173e+16,6.88214910557e-45,1.36189040586e+16,13053116555.9, , , 
185, ,0.012052609368708424,2.3166736812810894e-08,3.71798207133e+16,6.88214910557e-45,1.85899103566e+16,24269058570.0, , , 
186, ,0.012052609368708424,2.706652070033241e-08,5.07507455196e+16,6.88214910557e-45,2.53753727598e+16,45087028971.1, , , 
187, ,0.012052609368708424,3.162277660168379e-08,6.92751638223e+16,6.88214910557e-45,3.46375819112e+16,83673159710.1, , , 
188, ,0.012052609368708424,3.6946012051993016e-08,9.45611394172e+16,6.88214910557e-45,4.72805697086e+16,155055497735.0, , , 
189, ,0.012052609368708424,4.316533692595901e-08,1.290766935e+17,6.88214910557e-45,6.45383467502e+16,286763166587.0, , , 
190, ,0.012052609368708424,5.043159487171358e-08,1.76190694271e+17,6.88214910557e-45,8.80953471356e+16,528906742924.0, , , 
191, ,0.012052609368708424,5.892102187612295e-08,2.40501673121e+17,6.88214910557e-45,1.2025083656e+17,971904293789.0, , , 
192, ,0.012052609368708424,6.88395206964551e-08,3.28286661297e+17,6.88214910557e-45,1.64143330649e+17,1.77692217453e+12, , , 
193, ,0.012052609368708424,8.042765483057629e-08,4.48113855456e+17,6.88214910557e-45,2.24056927728e+17,3.22634637882e+12, , , 
194, ,0.012052609368708424,9.396648314954711e-08,6.11678910919e+17,6.88214910557e-45,3.05839455459e+17,5.8030375695e+12, , , 
195, ,0.012052609368708424,1.0978437670592484e-07,8.34946488504e+17,6.88214910557e-45,4.17473244252e+17,1.03039966248e+13, , , 
196, ,0.012052609368708424,1.2826498305280627e-07,1.13970847486e+18,6.88214910557e-45,5.69854237428e+17,1.79771188703e+13, , , 
197, ,0.012052609368708424,1.4985653124037573e-07,1.55571096536e+18,6.88214910557e-45,7.77855482682e+17,3.06204346056e+13, , , 
198, ,0.012052609368708424,1.7508270317357268e-07,2.12355761245e+18,6.88214910557e-45,1.06177880623e+18,5.04748419763e+13, , , 
199, ,0.012052609368708424,2.045553350050195e-07,2.89867271865e+18,6.88214910557e-45,1.44933635932e+18,7.95642075854e+13, , , 
200, ,0.012052609368708424,2.3898925662310533e-07,3.95671088958e+18,6.88214910557e-45,1.97835544479e+18,1.17991551697e+14, , , 
201, ,0.012052609368708424,2.792196291524867e-07,5.40094125252e+18,6.88214910557e-45,2.70047062626e+18,1.6098976561e+14, , , 
202, ,0.012052609368708424,3.262222009711673e-07,7.37232697238e+18,6.88214910557e-45,3.68616348619e+18,1.96043164162e+14, , , 
203, ,0.012052609368708424,3.8113697353402724e-07,1.00632838697e+19,6.88214910557e-45,5.03164193485e+18,2.04400546373e+14, , , 
204, ,0.012052609368708424,4.4529585099426604e-07,1.37364610416e+19,6.88214910557e-45,6.86823052082e+18,1.72416713281e+14, , , 
205, ,0.012052609368708424,5.202549442372686e-07,1.87503765562e+19,6.88214910557e-45,9.37518827808e+18,1.08905761254e+14, , , 
206, ,0.012052609368708424,6.078323128297237e-07,2.55944103748e+19,6.88214910557e-45,1.27972051874e+19,4.63491878314e+13, , , 
207, ,0.012052609368708424,7.101520602780344e-07,3.49365699656e+19,6.88214910557e-45,1.74682849828e+19,1.15069854681e+13, , , 
208, ,0.012052609368708424,8.296958520834915e-07,4.7688690737e+19,6.88214910557e-45,2.38443453685e+19,1.36889809179e+12, , , 
209, ,0.012052609368708424,9.693631061142522e-07,6.50954351399e+19,6.88214910557e-45,3.254771757e+19,59655046961.2, , , 
210, ,0.012052609368708424,1.1325413151528126e-06,8.88557771365e+19,6.88214910557e-45,4.44278885682e+19,660081665.279, , , 
211, ,0.012052609368708424,1.323188207223646e-06,1.21288829448e+20,6.88214910557e-45,6.0644414724e+19,1124408.38944, , , 
212, ,0.012052609368708424,1.5459277364194788e-06,1.65560199043e+20,6.88214910557e-45,8.27800995217e+19,148.94033087, , , 
213, ,0.012052609368708424,1.8061622323899017e-06,2.25990964148e+20,6.88214910557e-45,1.12995482074e+20,0.000603923380725, , , 
214, ,0.012052609368708424,2.110203428568597e-06,3.0847943027e+20,6.88214910557e-45,1.54239715135e+20,2.09975013549e-11, , , 
215, ,0.012052609368708424,2.4654255471007907e-06,4.21076830478e+20,6.88214910557e-45,2.10538415239e+20,1.10198991854e-21, , , 
216, ,0.012052609368708424,2.8804441533962983e-06,5.74773160758e+20,6.88214910557e-45,2.87386580379e+20,8.15194095987e-36, , , 
217, ,0.012052609368708424,3.365325118250557e-06,7.84569851428e+20,6.88214910557e-45,3.92284925714e+20,3.34041338196e-55, , , 
218, ,0.012052609368708424,3.93182875570577e-06,1.07094397198e+21,6.88214910557e-45,5.3547198599e+20,9.14358983498e-82, , , 
219, ,0.012052609368708424,4.593695057977397e-06,1.46184688213e+21,6.88214910557e-45,7.30923441063e+20,4.01976419263e-118, , , 
220, ,0.012052609368708424,5.366976945540477e-06,1.99543240608e+21,6.88214910557e-45,9.97716203038e+20,7.55239314682e-168, , , 
221, ,0.012052609368708424,6.270429615030992e-06,2.72378081173e+21,6.88214910557e-45,1.36189040586e+21,7.99676557057e-236, , , 
222, ,0.012052609368708424,7.3259654282152296e-06,3.71798207133e+21,6.88214910557e-45,1.85899103566e+21,0.0, , , 
223, ,0.012052609368708424,8.55918537491462e-06,5.07507455196e+21,6.88214910557e-45,2.53753727598e+21,0.0, , , 
224, ,0.012052609368708424,1e-05,6.92751638223e+21,6.88214910557e-45,3.46375819112e+21,0.0, , , 
225, ,0.013231882072236457,1e-10,476886907376.0,3.18116024881e-44,238443453688.0,7.04688204142, , , 
226, ,0.013231882072236457,1.168335485443295e-10,650954351408.0,3.18116024881e-44,325477175704.0,13.13004243, , , 
227, ,0.013231882072236457,1.3650078065460138e-10,888557771377.0,3.18116024881e-44,444278885688.0,24.4645011789, , , 
228, ,0.013231882072236457,1.5947870582948242e-10,1.2128882945e+12,3.18116024881e-44,606444147248.0,45.5833899282, , , 
229, ,0.013231882072236457,1.86324631193156e-10,1.65560199046e+12,3.18116024881e-44,827800995228.0,84.9331135691, , , 
230, ,0.013231882072236457,2.176896784350988e-10,2.25990964151e+12,3.18116024881e-44,1.12995482075e+12,158.251261271, , , 
231, ,0.013231882072236457,2.543345761304649e-10,3.08479430274e+12,3.18116024881e-44,1.54239715137e+12,294.861010242, , , 
232, ,0.013231882072236457,2.9714811046840127e-10,4.21076830483e+12,3.18116024881e-44,2.10538415242e+12,549.398332176, , , 
233, ,0.013231882072236457,3.4716868189265595e-10,5.74773160765e+12,3.18116024881e-44,2.87386580383e+12,1023.66393918, , , 
234, ,0.013231882072236457,4.056094904897649e-10,7.84569851438e+12,3.18116024881e-44,3.92284925719e+12,1907.33617407, , , 
235, ,0.013231882072236457,4.738879609717651e-10,1.07094397199e+13,3.18116024881e-44,5.35471985997e+12,3553.83282331, , , 
236, ,0.013231882072236457,5.536601209276803e-10,1.46184688214e+13,3.18116024881e-44,7.30923441072e+12,6621.65727748, , , 
237, ,0.013231882072236457,6.468607661546321e-10,1.9954324061e+13,3.18116024881e-44,9.97716203051e+12,12337.7534518, , , 
238, ,0.013231882072236457,7.557503872394938e-10,2.72378081176e+13,3.18116024881e-44,1.36189040588e+13,22988.2095922, , , 
239, ,0.013231882072236457,8.829699955494082e-10,3.71798207138e+13,3.18116024881e-44,1.85899103569e+13,42832.5356751, , , 
240, ,0.013231882072236457,1.0316051783820818e-09,5.07507455203e+13,3.18116024881e-44,2.53753727601e+13,79807.156368, , , 
241, ,0.013231882072236457,1.2052609368708416e-09,6.92751638232e+13,3.18116024881e-44,3.46375819116e+13,148699.34778, , , 
242, ,0.013231882072236457,1.4081491217648349e-09,9.45611394185e+13,3.18116024881e-44,4.72805697092e+13,277060.858075, , , 
243, ,0.013231882072236457,1.6451905877536607e-09,1.29076693502e+14,3.18116024881e-44,6.4538346751e+13,516225.902807, , , 
244, ,0.013231882072236457,1.9221345439899134e-09,1.76190694274e+14,3.18116024881e-44,8.80953471368e+13,961838.889682, , , 
