Counter,mX[GeV],mA[GeV],Epsilon,Capture[s-1],Annihilation[s-1],GammaAnn[s-1],IceCubeSignal,SommerfeldFile,BranchingRatioFile,Resolution,Kappa0[GeV5]
23227, ,0.560716994,6.52E-11,871882.0986,9.92E-50,0.000759206,3.57E-10, , , , 
23228, ,0.560716994,6.99E-11,1001749.809,9.92E-50,0.00100222,5.42E-10, , , , 
23229, ,0.560716994,7.49E-11,1150961.445,9.92E-50,0.001323018,8.22E-10, , , , 
23230, ,0.560716994,8.03E-11,1322398.304,9.92E-50,0.001746501,1.25E-09, , , , 
23231, ,0.560716994,8.60E-11,1519370.854,9.92E-50,0.002305536,1.89E-09, , , , 
23232, ,0.560716994,9.22E-11,1745682.662,9.92E-50,0.003043511,2.86E-09, , , , 
23233, ,0.560716994,9.88E-11,2005703.841,9.92E-50,0.004017704,4.34E-09, , , , 
23234, ,0.560716994,1.06E-10,2304455.434,9.92E-50,0.005303725,6.57E-09, , , , 
23235, ,0.560716994,1.14E-10,2647706.376,9.92E-50,0.007001386,9.95E-09, , , , 
23236, ,0.560716994,1.22E-10,3042084.888,9.92E-50,0.009242448,1.51E-08, , , , 
23237, ,0.560716994,1.30E-10,3495206.475,9.92E-50,0.012200848,2.28E-08, , , , 
23238, ,0.560716994,1.40E-10,4015820.975,9.92E-50,0.016106198,3.46E-08, , , , 
23239, ,0.560716994,1.50E-10,4613981.526,9.92E-50,0.021261605,5.23E-08, , , , 
23240, ,0.560716994,1.61E-10,5301238.689,9.92E-50,0.028067198,7.92E-08, , , , 
23241, ,0.560716994,1.72E-10,6090863.495,9.92E-50,0.037051183,1.20E-07, , , , 
23242, ,0.560716994,1.85E-10,6998103.704,9.92E-50,0.048910837,1.81E-07, , , , 
23243, ,0.560716994,1.98E-10,8040478.25,9.92E-50,0.064566628,2.74E-07, , , , 
23244, ,0.560716994,2.12E-10,9238115.528,9.92E-50,0.085233657,4.14E-07, , , , 
23245, ,0.560716994,2.27E-10,10614142.08,9.92E-50,0.112515962,6.25E-07, , , , 
23246, ,0.560716994,2.44E-10,12195129.15,9.92E-50,0.148531016,9.42E-07, , , , 
23247, ,0.560716994,2.61E-10,14011605.84,9.92E-50,0.196074071,1.42E-06, , , , 
23248, ,0.560716994,2.80E-10,16098648.54,9.92E-50,0.258835106,2.14E-06, , , , 
23249, ,0.560716994,3.00E-10,18496558.34,9.92E-50,0.34168522,3.22E-06, , , , 
23250, ,0.560716994,3.22E-10,21251639.21,9.92E-50,0.451054694,4.84E-06, , , , 
23251, ,0.560716994,3.45E-10,24417092.13,9.92E-50,0.595432067,7.26E-06, , , , 
23252, ,0.560716994,3.70E-10,28054042.42,9.92E-50,0.786022961,1.09E-05, , , , 
23253, ,0.560716994,3.96E-10,32232720.1,9.92E-50,1.037619788,1.63E-05, , , , 
23254, ,0.560716994,4.25E-10,37033815.99,9.92E-50,1.369749838,2.43E-05, , , , 
23255, ,0.560716994,4.55E-10,42550039.93,9.92E-50,1.80819086,3.62E-05, , , , 
23256, ,0.560716994,4.88E-10,48887910.93,9.92E-50,2.386971761,5.38E-05, , , , 
23257, ,0.560716994,5.23E-10,56169814.16,9.92E-50,3.151013704,7.96E-05, , , , 
23258, ,0.560716994,5.61E-10,64536364.16,9.92E-50,4.159616595,0.000117494, , , , 
23259, ,0.560716994,6.01E-10,74149120.15,9.92E-50,5.491061549,0.000172639, , , , 
23260, ,0.560716994,6.44E-10,85193705.76,9.92E-50,7.248686552,0.000252469, , , , 
23261, ,0.560716994,6.91E-10,97883393.45,9.92E-50,9.568906877,0.000367214, , , , 
23262, ,0.560716994,7.40E-10,112463222.8,9.92E-50,12.63180273,0.000530786, , , , 
23263, ,0.560716994,7.93E-10,129214732.3,9.92E-50,16.6750959,0.000761741, , , , 
23264, ,0.560716994,8.50E-10,148461395.9,9.92E-50,22.01260011,0.001084219, , , , 
23265, ,0.560716994,9.12E-10,170574869.4,9.92E-50,29.05857722,0.00152868, , , , 
23266, ,0.560716994,9.77E-10,195982166.8,9.92E-50,38.35988944,0.002132032, , , , 
23267, ,0.560716994,1.05E-09,225173906.5,9.92E-50,50.63844314,0.002936601, , , , 
23268, ,0.560716994,1.12E-09,258713785.1,9.92E-50,66.84721843,0.003987145, , , , 
23269, ,0.560716994,1.20E-09,297249462.1,9.92E-50,88.24423315,0.005324962, , , , 
23270, ,0.560716994,1.29E-09,341525066.8,9.92E-50,116.4901818,0.006978169, , , , 
23271, ,0.560716994,1.38E-09,392395567.1,9.92E-50,153.7773273,0.008947692, , , , 
23272, ,0.560716994,1.48E-09,450843279.3,9.92E-50,202.9996503,0.011189659, , , , 
23273, ,0.560716994,1.59E-09,517996836.7,9.92E-50,267.9774598,0.013596928, , , , 
23274, ,0.560716994,1.70E-09,595152983.6,9.92E-50,353.7539,0.015985406, , , , 
23275, ,0.560716994,1.83E-09,683801615.8,9.92E-50,466.986365,0.01809378, , , , 
23276, ,0.560716994,1.96E-09,785654550.4,9.92E-50,616.4632002,0.019606652, , , , 
23277, ,0.560716994,2.10E-09,902678581.5,9.92E-50,813.7857934,0.020208134, , , , 
23278, ,0.560716994,2.25E-09,1037133459,9.92E-50,1074.268994,0.01966336, , , , 
23279, ,0.560716994,2.41E-09,1191615525,9.92E-50,1418.129747,0.017909172, , , , 
23280, ,0.560716994,2.58E-09,1369107849,9.92E-50,1872.056187,0.015118288, , , , 
23281, ,0.560716994,2.77E-09,1573037833,9.92E-50,2471.278988,0.011695668, , , , 
23282, ,0.560716994,2.97E-09,1807343392,9.92E-50,3262.305709,0.008184589, , , , 
23283, ,0.560716994,3.18E-09,2076548997,9.92E-50,4306.530382,0.005104241, , , , 
23284, ,0.560716994,3.41E-09,2385853047,9.92E-50,5684.998464,0.002788527, , , , 
23285, ,0.560716994,3.65E-09,2741228245,9.92E-50,7504.69698,0.001308473, , , , 
23286, ,0.560716994,3.92E-09,3149536934,9.92E-50,9906.858048,0.000515539, , , , 
23287, ,0.560716994,4.20E-09,3618663611,9.92E-50,13077.92023,0.000166173, , , , 
23288, ,0.560716994,4.50E-09,4157667175,9.92E-50,17263.99841,4.25E-05, , , , 
23289, ,0.560716994,4.82E-09,4776955859,9.92E-50,22789.98526,8.35E-06, , , , 
23290, ,0.560716994,5.17E-09,5488488212,9.92E-50,30084.76669,1.21E-06, , , , 
23291, ,0.560716994,5.54E-09,6306004020,9.92E-50,39714.50831,1.23E-07, , , , 
23292, ,0.560716994,5.94E-09,7245289626,9.92E-50,52426.5962,8.42E-09, , , , 
23293, ,0.560716994,6.37E-09,8324482763,9.92E-50,69207.64208,3.62E-10, , , , 
23294, ,0.560716994,6.83E-09,9564422797,9.92E-50,91360.05471,9.17E-12, , , , 
23295, ,0.560716994,7.32E-09,10989053138,9.92E-50,120603.1197,1.26E-13, , , , 
23296, ,0.560716994,7.84E-09,12625883594,9.92E-50,159206.4324,8.60E-16, , , , 
23297, ,0.560716994,8.41E-09,14506521584,9.92E-50,210166.0385,2.63E-18, , , , 
23298, ,0.560716994,9.01E-09,16667282483,9.92E-50,277436.9514,3.18E-21, , , , 
23299, ,0.560716994,9.66E-09,19149890879,9.92E-50,366240.0908,1.33E-24, , , , 
23300, ,0.560716994,1.04E-08,22002286279,9.92E-50,483467.4594,1.64E-28, , , , 
23301, ,0.560716994,1.11E-08,25279548827,9.92E-50,638217.0001,4.98E-33, , , , 
23302, ,0.560716994,1.19E-08,29044962909,9.92E-50,842498.6348,3.02E-38, , , , 
23303, ,0.560716994,1.28E-08,33371239185,9.92E-50,1112166.268,2.87E-44, , , , 
23304, ,0.560716994,1.37E-08,38341918639,9.92E-50,1468148.073,3.25E-51, , , , 
23305, ,0.560716994,1.46E-08,44052985769,9.92E-50,1938070.504,3.20E-59, , , , 
23306, ,0.560716994,1.57E-08,50614722061,9.92E-50,2558402.038,1.90E-68, , , , 
23307, ,0.560716994,1.68E-08,58153835536,9.92E-50,3377282.951,4.46E-79, , , , 
23308, ,0.560716994,1.80E-08,66815907504,9.92E-50,4458260.628,2.58E-91, , , , 
23309, ,0.560716994,1.93E-08,76768203755,9.92E-50,5885220.152,2.10E-105, , , , 
23310, ,0.560716994,2.07E-08,88202904487,9.92E-50,7768892.573,1.29E-121, , , , 
23311, ,0.560716994,2.22E-08,1.01341E+11,9.92E-50,10255445.57,2.85E-140, , , , 
23312, ,0.560716994,2.38E-08,1.16436E+11,9.92E-50,13537822.65,9.85E-162, , , , 
23313, ,0.560716994,2.55E-08,1.33779E+11,9.92E-50,17870709.97,2.04E-186, , , , 
23314, ,0.560716994,2.74E-08,1.53705E+11,9.92E-50,23590291.07,8.32E-215, , , , 
23315, ,0.560716994,2.93E-08,1.766E+11,9.92E-50,31140320.36,1.89E-247, , , , 
23316, ,0.560716994,3.14E-08,2.02905E+11,9.92E-50,41106536.05,5.54E-285, , , , 
23317, ,0.560716994,3.37E-08,2.33127E+11,9.92E-50,54262078.03,0, , , , 
23318, ,0.560716994,3.61E-08,2.67852E+11,9.92E-50,71627428.44,0, , , , 
23319, ,0.560716994,3.87E-08,3.07749E+11,9.92E-50,94549515.48,0, , , , 
23320, ,0.560716994,4.15E-08,3.53588E+11,9.92E-50,124806102.5,0, , , , 
23321, ,0.560716994,4.45E-08,4.06256E+11,9.92E-50,164743537.9,0, , , , 
23322, ,0.560716994,4.77E-08,4.66768E+11,9.92E-50,217458517.2,0, , , , 
23323, ,0.560716994,5.11E-08,5.36293E+11,9.92E-50,287037902.8,0, , , , 
23324, ,0.560716994,5.48E-08,6.16175E+11,9.92E-50,378875123.7,0, , , , 
23325, ,0.560716994,5.87E-08,7.07955E+11,9.92E-50,500087571.1,0, , , , 
23326, ,0.560716994,6.29E-08,8.13405E+11,9.92E-50,660067173.9,0, , , , 
23327, ,0.560716994,6.75E-08,9.34563E+11,9.92E-50,871206565.4,0, , , , 
23328, ,0.560716994,7.23E-08,1.07E+12,9.92E-50,1149856715,0, , , , 
23329, ,0.560716994,7.75E-08,1.23E+12,9.92E-50,1517589610,0, , , , 
23330, ,0.560716994,8.31E-08,1.42E+12,9.92E-50,2002862881,0, , , , 
23331, ,0.560716994,8.91E-08,1.63E+12,9.92E-50,2643213865,0, , , , 
23332, ,0.560716994,9.55E-08,1.87E+12,9.92E-50,3488150846,0, , , , 
23333, ,0.560716994,1.02E-07,2.15E+12,9.92E-50,4602961990,0, , , , 
23334, ,0.560716994,1.10E-07,2.47E+12,9.92E-50,6073731749,0, , , , 
23335, ,0.560716994,1.18E-07,2.84E+12,9.92E-50,8013945190,0, , , , 
23336, ,0.560716994,1.26E-07,3.26E+12,9.92E-50,10573179439,0, , , , 
23337, ,0.560716994,1.35E-07,3.75E+12,9.92E-50,13948536546,0, , , , 
23338, ,0.560716994,1.45E-07,4.30E+12,9.92E-50,18399674504,0, , , , 
23339, ,0.560716994,1.55E-07,4.95E+12,9.92E-50,24268556826,0, , , , 
23340, ,0.560716994,1.66E-07,5.68E+12,9.92E-50,32005383809,0, , , , 
23341, ,0.560716994,1.78E-07,6.53E+12,9.92E-50,42202613029,0, , , , 
23342, ,0.560716994,1.91E-07,7.50E+12,9.92E-50,55639551285,0, , , , 
23343, ,0.560716994,2.05E-07,8.62E+12,9.92E-50,73340740896,0, , , , 
23344, ,0.560716994,2.20E-07,9.90E+12,9.92E-50,96652314276,0, , , , 
23345, ,0.560716994,2.35E-07,1.14E+13,9.92E-50,1.27342E+11,0, , , , 
23346, ,0.560716994,2.52E-07,1.31E+13,9.92E-50,1.67728E+11,0, , , , 
23347, ,0.560716994,2.70E-07,1.50E+13,9.92E-50,2.20849E+11,0, , , , 
23348, ,0.560716994,2.90E-07,1.73E+13,9.92E-50,2.90686E+11,0, , , , 
23349, ,0.560716994,3.11E-07,1.98E+13,9.92E-50,3.82443E+11,0, , , , 
23350, ,0.560716994,3.33E-07,2.28E+13,9.92E-50,5.02916E+11,0, , , , 
23351, ,0.560716994,3.57E-07,2.62E+13,9.92E-50,6.60967E+11,0, , , , 
23352, ,0.560716994,3.83E-07,3.01E+13,9.92E-50,8.68132E+11,0, , , , 
23353, ,0.560716994,4.10E-07,3.45E+13,9.92E-50,1.14E+12,0, , , , 
23354, ,0.560716994,4.40E-07,3.97E+13,9.92E-50,1.49E+12,0, , , , 
23355, ,0.560716994,4.71E-07,4.56E+13,9.92E-50,1.96E+12,0, , , , 
23356, ,0.560716994,5.05E-07,5.24E+13,9.92E-50,2.56E+12,0, , , , 
23357, ,0.560716994,5.42E-07,6.02E+13,9.92E-50,3.35E+12,0, , , , 
23358, ,0.560716994,5.81E-07,6.92E+13,9.92E-50,4.37E+12,0, , , , 
23359, ,0.560716994,6.22E-07,7.95E+13,9.92E-50,5.70E+12,0, , , , 
23360, ,0.560716994,6.67E-07,9.13E+13,9.92E-50,7.41E+12,0, , , , 
23361, ,0.560716994,7.15E-07,1.05E+14,9.92E-50,9.62E+12,0, , , , 
23362, ,0.560716994,7.66E-07,1.21E+14,9.92E-50,1.25E+13,0, , , , 
23363, ,0.560716994,8.21E-07,1.39E+14,9.92E-50,1.61E+13,0, , , , 
23364, ,0.560716994,8.80E-07,1.59E+14,9.92E-50,2.08E+13,0, , , , 
23365, ,0.560716994,9.44E-07,1.83E+14,9.92E-50,2.67E+13,0, , , , 
23366, ,0.560716994,1.01E-06,2.10E+14,9.92E-50,3.41E+13,0, , , , 
23367, ,0.560716994,1.08E-06,2.41E+14,9.92E-50,4.36E+13,0, , , , 
23368, ,0.560716994,1.16E-06,2.77E+14,9.92E-50,5.53E+13,0, , , , 
23369, ,0.560716994,1.25E-06,3.19E+14,9.92E-50,7.00E+13,0, , , , 
23370, ,0.560716994,1.34E-06,3.66E+14,9.92E-50,8.81E+13,0, , , , 
23371, ,0.560716994,1.43E-06,4.21E+14,9.92E-50,1.10E+14,0, , , , 
23372, ,0.560716994,1.53E-06,4.83E+14,9.92E-50,1.37E+14,0, , , , 
23373, ,0.560716994,1.64E-06,5.55E+14,9.92E-50,1.70E+14,0, , , , 
23374, ,0.560716994,1.76E-06,6.38E+14,9.92E-50,2.10E+14,0, , , , 
23375, ,0.560716994,1.89E-06,7.33E+14,9.92E-50,2.57E+14,0, , , , 
23376, ,0.560716994,2.03E-06,8.42E+14,9.92E-50,3.12E+14,0, , , , 
23377, ,0.560716994,2.17E-06,9.68E+14,9.92E-50,3.77E+14,0, , , , 
23378, ,0.560716994,2.33E-06,1.11E+15,9.92E-50,4.54E+14,0, , , , 
23379, ,0.560716994,2.49E-06,1.28E+15,9.92E-50,5.42E+14,0, , , , 
23380, ,0.560716994,2.67E-06,1.47E+15,9.92E-50,6.44E+14,0, , , , 
23381, ,0.560716994,2.87E-06,1.69E+15,9.92E-50,7.61E+14,0, , , , 
23382, ,0.560716994,3.07E-06,1.94E+15,9.92E-50,8.96E+14,0, , , , 
23383, ,0.560716994,3.29E-06,2.23E+15,9.92E-50,1.05E+15,0, , , , 
23384, ,0.560716994,3.53E-06,2.56E+15,9.92E-50,1.22E+15,0, , , , 
23385, ,0.560716994,3.78E-06,2.94E+15,9.92E-50,1.42E+15,0, , , , 
23386, ,0.560716994,4.06E-06,3.38E+15,9.92E-50,1.65E+15,0, , , , 
23387, ,0.560716994,4.35E-06,3.88E+15,9.92E-50,1.91E+15,0, , , , 
23388, ,0.560716994,4.66E-06,4.46E+15,9.92E-50,2.21E+15,0, , , , 
23389, ,0.560716994,4.99E-06,5.12E+15,9.92E-50,2.54E+15,0, , , , 
23390, ,0.560716994,5.35E-06,5.88E+15,9.92E-50,2.93E+15,0, , , , 
23391, ,0.560716994,5.74E-06,6.76E+15,9.92E-50,3.37E+15,0, , , , 
23392, ,0.560716994,6.15E-06,7.77E+15,9.92E-50,3.88E+15,0, , , , 
23393, ,0.560716994,6.59E-06,8.92E+15,9.92E-50,4.46E+15,0, , , , 
23394, ,0.560716994,7.07E-06,1.03E+16,9.92E-50,5.12E+15,0, , , , 
23395, ,0.560716994,7.58E-06,1.18E+16,9.92E-50,5.89E+15,0, , , , 
23396, ,0.560716994,8.12E-06,1.35E+16,9.92E-50,6.77E+15,0, , , , 
23397, ,0.560716994,8.70E-06,1.55E+16,9.92E-50,7.77E+15,0, , , , 
23398, ,0.560716994,9.33E-06,1.79E+16,9.92E-50,8.93E+15,0, , , , 
23399, ,0.560716994,1.00E-05,2.05E+16,9.92E-50,1.03E+16,0, , , , 
23400, ,0.580522552,1.00E-11,17865.5255,9.36E-50,3.01E-07,3.77E-15, , , , 
23401, ,0.580522552,1.07E-11,20526.6134,9.36E-50,3.97E-07,5.72E-15, , , , 
23402, ,0.580522552,1.15E-11,23584.07299,9.36E-50,5.24E-07,8.67E-15, , , , 
23403, ,0.580522552,1.23E-11,27096.94425,9.36E-50,6.92E-07,1.31E-14, , , , 
23404, ,0.580522552,1.32E-11,31133.0612,9.36E-50,9.14E-07,1.99E-14, , , , 
23405, ,0.580522552,1.41E-11,35770.36181,9.36E-50,1.21E-06,3.02E-14, , , , 
23406, ,0.580522552,1.52E-11,41098.39298,9.36E-50,1.59E-06,4.59E-14, , , , 
23407, ,0.580522552,1.63E-11,47220.03972,9.36E-50,2.10E-06,6.96E-14, , , , 
23408, ,0.580522552,1.74E-11,54253.51186,9.36E-50,2.77E-06,1.06E-13, , , , 
23409, ,0.580522552,1.87E-11,62334.62672,9.36E-50,3.66E-06,1.60E-13, , , , 
23410, ,0.580522552,2.00E-11,71619.43171,9.36E-50,4.84E-06,2.43E-13, , , , 
23411, ,0.580522552,2.15E-11,82287.2177,9.36E-50,6.38E-06,3.68E-13, , , , 
23412, ,0.580522552,2.30E-11,94543.98108,9.36E-50,8.43E-06,5.58E-13, , , , 
23413, ,0.580522552,2.47E-11,108626.4016,9.36E-50,1.11E-05,8.47E-13, , , , 
23414, ,0.580522552,2.64E-11,124806.4128,9.36E-50,1.47E-05,1.28E-12, , , , 
23415, ,0.580522552,2.83E-11,143396.4528,9.36E-50,1.94E-05,1.95E-12, , , , 
23416, ,0.580522552,3.04E-11,164755.4979,9.36E-50,2.56E-05,2.95E-12, , , , 
23417, ,0.580522552,3.26E-11,189295.9941,9.36E-50,3.38E-05,4.48E-12, , , , 
23418, ,0.580522552,3.49E-11,217491.8217,9.36E-50,4.46E-05,6.79E-12, , , , 
23419, ,0.580522552,3.74E-11,249887.4461,9.36E-50,5.89E-05,1.03E-11, , , , 
23420, ,0.580522552,4.01E-11,287108.4311,9.36E-50,7.77E-05,1.56E-11, , , , 
23421, ,0.580522552,4.30E-11,329873.5191,9.36E-50,0.000102576,2.37E-11, , , , 
23422, ,0.580522552,4.61E-11,379008.5097,9.36E-50,0.000135409,3.59E-11, , , , 
23423, ,0.580522552,4.94E-11,435462.2063,9.36E-50,0.000178752,5.45E-11, , , , 
23424, ,0.580522552,5.29E-11,500324.7375,9.36E-50,0.000235968,8.26E-11, , , , 
23425, ,0.580522552,5.67E-11,574848.6075,9.36E-50,0.000311499,1.25E-10, , , , 
23426, ,0.580522552,6.08E-11,660472.8826,9.36E-50,0.000411206,1.90E-10, , , , 
23427, ,0.580522552,6.52E-11,758850.979,9.36E-50,0.000542828,2.88E-10, , , , 
23428, ,0.580522552,6.99E-11,871882.5914,9.36E-50,0.000716581,4.36E-10, , , , 
23429, ,0.580522552,7.49E-11,1001750.375,9.36E-50,0.000945951,6.62E-10, , , , 
23430, ,0.580522552,8.03E-11,1150962.096,9.36E-50,0.001248738,1.00E-09, , , , 
23431, ,0.580522552,8.60E-11,1322399.051,9.36E-50,0.001648445,1.52E-09, , , , 
23432, ,0.580522552,9.22E-11,1519371.712,9.36E-50,0.002176093,2.30E-09, , , , 
23433, ,0.580522552,9.88E-11,1745683.649,9.36E-50,0.002872635,3.49E-09, , , , 
23434, ,0.580522552,1.06E-10,2005704.974,9.36E-50,0.003792133,5.29E-09, , , , 
23435, ,0.580522552,1.14E-10,2304456.736,9.36E-50,0.00500595,8.01E-09, , , , 
23436, ,0.580522552,1.22E-10,2647707.872,9.36E-50,0.006608297,1.21E-08, , , , 
23437, ,0.580522552,1.30E-10,3042086.607,9.36E-50,0.008723536,1.84E-08, , , , 
23438, ,0.580522552,1.40E-10,3495208.45,9.36E-50,0.011515839,2.78E-08, , , , 
23439, ,0.580522552,1.50E-10,4015823.245,9.36E-50,0.015201925,4.21E-08, , , , 
23440, ,0.580522552,1.61E-10,4613984.134,9.36E-50,0.020067885,6.37E-08, , , , 
23441, ,0.580522552,1.72E-10,5301241.685,9.36E-50,0.026491382,9.63E-08, , , , 
23442, ,0.580522552,1.85E-10,6090866.937,9.36E-50,0.034970966,1.46E-07, , , , 
23443, ,0.580522552,1.98E-10,6998107.659,9.36E-50,0.046164767,2.20E-07, , , , 
23444, ,0.580522552,2.12E-10,8040482.794,9.36E-50,0.060941573,3.32E-07, , , , 
23445, ,0.580522552,2.27E-10,9238120.748,9.36E-50,0.080448264,5.01E-07, , , , 
23446, ,0.580522552,2.44E-10,10614148.07,9.36E-50,0.10619882,7.55E-07, , , , 
23447, ,0.580522552,2.61E-10,12195136.05,9.36E-50,0.14019183,1.14E-06, , , , 
23448, ,0.580522552,2.80E-10,14011613.76,9.36E-50,0.185065608,1.71E-06, , , , 
23449, ,0.580522552,3.00E-10,16098657.64,9.36E-50,0.244302962,2.57E-06, , , , 
23450, ,0.580522552,3.22E-10,18496568.8,9.36E-50,0.322501505,3.86E-06, , , , 
23451, ,0.580522552,3.45E-10,21251651.22,9.36E-50,0.425730494,5.79E-06, , , , 
23452, ,0.580522552,3.70E-10,24417105.92,9.36E-50,0.562001885,8.67E-06, , , , 
23453, ,0.580522552,3.96E-10,28054058.27,9.36E-50,0.741892167,1.29E-05, , , , 
23454, ,0.580522552,4.25E-10,32232738.31,9.36E-50,0.979363239,1.93E-05, , , , 
23455, ,0.580522552,4.55E-10,37033836.92,9.36E-50,1.292846044,2.87E-05, , , , 
23456, ,0.580522552,4.88E-10,42550063.97,9.36E-50,1.706671055,4.25E-05, , , , 
23457, ,0.580522552,5.23E-10,48887938.56,9.36E-50,2.252956646,6.27E-05, , , , 
23458, ,0.580522552,5.61E-10,56169845.9,9.36E-50,2.974101908,9.21E-05, , , , 
23459, ,0.580522552,6.01E-10,64536400.63,9.36E-50,3.926077391,0.000134833, , , , 
23460, ,0.580522552,6.44E-10,74149162.05,9.36E-50,5.182769162,0.000196272, , , , 
23461, ,0.580522552,6.91E-10,85193753.91,9.36E-50,6.841713359,0.000283964, , , , 
23462, ,0.580522552,7.40E-10,97883448.76,9.36E-50,9.031666304,0.000407957, , , , 
23463, ,0.580522552,7.93E-10,112463286.4,9.36E-50,11.92259771,0.000581376, , , , 
23464, ,0.580522552,8.50E-10,129214805.3,9.36E-50,15.73888261,0.00082086, , , , 
23465, ,0.580522552,9.12E-10,148461479.8,9.36E-50,20.77671588,0.0011467, , , , 
23466, ,0.580522552,9.77E-10,170574965.7,9.36E-50,27.42710087,0.001582376, , , , 
23467, ,0.580522552,1.05E-09,195982277.5,9.36E-50,36.20619657,0.002153057, , , , 
23468, ,0.580522552,1.12E-09,225174033.8,9.36E-50,47.79537838,0.002882553, , , , 
23469, ,0.580522552,1.20E-09,258713931.3,9.36E-50,63.09412196,0.00378816, , , , 
23470, ,0.580522552,1.29E-09,297249630.1,9.36E-50,83.28981452,0.004873116, , , , 
23471, ,0.580522552,1.38E-09,341525259.8,9.36E-50,109.9499119,0.006116897, , , , 
23472, ,0.580522552,1.48E-09,392395788.9,9.36E-50,145.1435941,0.007464743, , , , 
23473, ,0.580522552,1.59E-09,450843534.1,9.36E-50,191.602361,0.008819308, , , , 
23474, ,0.580522552,1.70E-09,517997129.4,9.36E-50,252.932033,0.010039109, , , , 
23475, ,0.580522552,1.83E-09,595153320,9.36E-50,333.8926106,0.010949392, , , , 
23476, ,0.580522552,1.96E-09,683802002.2,9.36E-50,440.7677132,0.011369821, , , , 
23477, ,0.580522552,2.10E-09,785654994.4,9.36E-50,581.8522712,0.011158575, , , , 
23478, ,0.580522552,2.25E-09,902679091.6,9.36E-50,768.0963212,0.010263718, , , , 
23479, ,0.580522552,2.41E-09,1037134045,9.36E-50,1013.954873,0.008762888, , , , 
23480, ,0.580522552,2.58E-09,1191616199,9.36E-50,1338.509807,0.006867795, , , , 
23481, ,0.580522552,2.77E-09,1369108623,9.36E-50,1766.950876,0.004878407, , , , 
23482, ,0.580522552,2.97E-09,1573038722,9.36E-50,2332.530759,0.00309505, , , , 
23483, ,0.580522552,3.18E-09,1807344413,9.36E-50,3079.145893,0.001724556, , , , 
23484, ,0.580522552,3.41E-09,2076550171,9.36E-50,4064.743402,0.000827768, , , , 
23485, ,0.580522552,3.65E-09,2385854396,9.36E-50,5365.818531,0.000334744, , , , 
23486, ,0.580522552,3.92E-09,2741229794,9.36E-50,7083.35164,0.000111175, , , , 
23487, ,0.580522552,4.20E-09,3149538714,9.36E-50,9350.645541,2.94E-05, , , , 
23488, ,0.580522552,4.50E-09,3618665655,9.36E-50,12343.67144,6.01E-06, , , , 
23489, ,0.580522552,4.82E-09,4157669524,9.36E-50,16294.72645,9.11E-07, , , , 
23490, ,0.580522552,5.17E-09,4776958558,9.36E-50,21510.46264,9.80E-08, , , , 
23491, ,0.580522552,5.54E-09,5488491313,9.36E-50,28395.68684,7.10E-09, , , , 
23492, ,0.580522552,5.94E-09,6306007584,9.36E-50,37484.77831,3.27E-10, , , , 
23493, ,0.580522552,6.37E-09,7245293721,9.36E-50,49483.16264,8.96E-12, , , , 
23494, ,0.580522552,6.83E-09,8324487467,9.36E-50,65322.06044,1.35E-13, , , , 
23495, ,0.580522552,7.32E-09,9564428201,9.36E-50,86230.75992,1.02E-15, , , , 
23496, ,0.580522552,7.84E-09,10989059348,9.36E-50,113832.0221,3.52E-18, , , , 
23497, ,0.580522552,8.41E-09,12625890729,9.36E-50,150268.0229,4.89E-21, , , , 
23498, ,0.580522552,9.01E-09,14506529782,9.36E-50,198366.6052,2.39E-24, , , , 
23499, ,0.580522552,9.66E-09,16667291902,9.36E-50,261860.7435,3.54E-28, , , , 
23500, ,0.580522552,1.04E-08,19149901701,9.36E-50,345678.2515,1.33E-32, , , , 
23501, ,0.580522552,1.11E-08,22002298713,9.36E-50,456324.2143,1.02E-37, , , , 
23502, ,0.580522552,1.19E-08,25279563113,9.36E-50,602385.8211,1.28E-43, , , , 
23503, ,0.580522552,1.28E-08,29044979323,9.36E-50,795198.772,1.99E-50, , , , 
23504, ,0.580522552,1.37E-08,33371258043,9.36E-50,1049726.967,2.82E-58, , , , 
23505, ,0.580522552,1.46E-08,38341940306,9.36E-50,1385723.737,2.54E-67, , , , 
23506, ,0.580522552,1.57E-08,44053010664,9.36E-50,1829264.702,9.67E-78, , , , 
23507, ,0.580522552,1.68E-08,50614750664,9.36E-50,2414771.2,9.70E-90, , , , 
23508, ,0.580522552,1.80E-08,58153868399,9.36E-50,3187681.248,1.49E-103, , , , 
23509, ,0.580522552,1.93E-08,66815945262,9.36E-50,4207975.231,1.90E-119, , , , 
23510, ,0.580522552,2.07E-08,76768247137,9.36E-50,5554829.814,9.69E-138, , , , 
23511, ,0.580522552,2.22E-08,88202954331,9.36E-50,7332761.027,8.77E-159, , , , 
23512, ,0.580522552,2.38E-08,1.01341E+11,9.36E-50,9679732.953,5.48E-183, , , , 
23513, ,0.580522552,2.55E-08,1.16436E+11,9.36E-50,12777860.79,7.98E-211, , , , 
23514, ,0.580522552,2.74E-08,1.33779E+11,9.36E-50,16867538.18,7.80E-243, , , , 
23515, ,0.580522552,2.93E-08,1.53705E+11,9.36E-50,22266083.91,1.22E-279, , , , 
23516, ,0.580522552,3.14E-08,1.766E+11,9.36E-50,29392353.43,0, , , , 
23517, ,0.580522552,3.37E-08,2.02905E+11,9.36E-50,38799222.27,0, , , , 
